tag,step,value
training/n_collected_episodes,311296,32.0
training/n_collected_episodes,315392,32.0
training/n_collected_episodes,319488,32.0
training/n_collected_episodes,323584,64.0
training/n_collected_episodes,327680,32.0
training/n_collected_episodes,331776,32.0
training/n_collected_episodes,335872,32.0
training/n_collected_episodes,339968,64.0
training/n_collected_episodes,344064,32.0
training/n_collected_episodes,348160,32.0
training/n_collected_episodes,352256,64.0
training/n_collected_episodes,356352,32.0
training/n_collected_episodes,360448,32.0
training/n_collected_episodes,364544,32.0
training/n_collected_episodes,368640,64.0
training/n_collected_episodes,372736,32.0
training/n_collected_episodes,376832,32.0
training/n_collected_episodes,380928,64.0
training/n_collected_episodes,385024,32.0
training/n_collected_episodes,389120,32.0
training/n_collected_episodes,393216,32.0
training/n_collected_episodes,397312,64.0
training/n_collected_episodes,401408,32.0
training/n_collected_episodes,405504,32.0
training/n_collected_episodes,409600,64.0
training/n_collected_episodes,413696,32.0
training/n_collected_episodes,417792,32.0
training/n_collected_episodes,421888,32.0
training/n_collected_episodes,425984,64.0
training/n_collected_episodes,430080,32.0
training/n_collected_episodes,434176,32.0
training/n_collected_episodes,438272,32.0
training/n_collected_episodes,442368,64.0
training/n_collected_episodes,446464,32.0
training/n_collected_episodes,450560,32.0
training/n_collected_episodes,454656,64.0
training/n_collected_episodes,458752,32.0
training/n_collected_episodes,462848,32.0
training/n_collected_episodes,466944,32.0
training/n_collected_episodes,471040,64.0
training/n_collected_episodes,475136,32.0
training/n_collected_episodes,479232,32.0
training/n_collected_episodes,483328,64.0
training/n_collected_episodes,487424,32.0
training/n_collected_episodes,491520,32.0
training/n_collected_episodes,495616,32.0
training/n_collected_episodes,499712,64.0
training/n_collected_episodes,503808,32.0
training/n_collected_episodes,507904,32.0
training/n_collected_episodes,512000,64.0
training/n_collected_episodes,516096,32.0
training/n_collected_episodes,520192,32.0
training/n_collected_episodes,524288,32.0
training/n_collected_episodes,528384,64.0
training/n_collected_episodes,532480,32.0
training/n_collected_episodes,536576,32.0
training/n_collected_episodes,540672,32.0
training/n_collected_episodes,544768,64.0
training/n_collected_episodes,548864,32.0
training/n_collected_episodes,552960,32.0
training/n_collected_episodes,557056,64.0
training/n_collected_episodes,561152,32.0
training/n_collected_episodes,565248,32.0
training/n_collected_episodes,569344,32.0
training/n_collected_episodes,573440,64.0
training/n_collected_episodes,577536,32.0
training/n_collected_episodes,581632,32.0
training/n_collected_episodes,585728,64.0
training/n_collected_episodes,589824,32.0
training/n_collected_episodes,593920,32.0
training/n_collected_episodes,598016,32.0
training/n_collected_episodes,602112,64.0
training/n_collected_episodes,606208,32.0
training/n_collected_episodes,610304,32.0
training/n_collected_episodes,614400,64.0
training/n_collected_episodes,618496,32.0
training/n_collected_episodes,622592,32.0
training/n_collected_episodes,626688,32.0
training/n_collected_episodes,630784,64.0
training/n_collected_episodes,634880,32.0
training/n_collected_episodes,638976,32.0
training/n_collected_episodes,643072,32.0
training/n_collected_episodes,647168,64.0
training/n_collected_episodes,651264,32.0
training/n_collected_episodes,655360,32.0
training/n_collected_episodes,659456,64.0
training/n_collected_episodes,663552,32.0
training/n_collected_episodes,667648,32.0
training/n_collected_episodes,671744,32.0
training/n_collected_episodes,675840,64.0
training/n_collected_episodes,679936,32.0
training/n_collected_episodes,684032,32.0
training/n_collected_episodes,688128,64.0
training/n_collected_episodes,692224,32.0
training/n_collected_episodes,696320,32.0
training/n_collected_episodes,700416,32.0
training/n_collected_episodes,704512,64.0
training/n_collected_episodes,708608,32.0
training/n_collected_episodes,712704,32.0
training/n_collected_episodes,716800,64.0
training/n_collected_episodes,720896,32.0
training/n_collected_episodes,724992,32.0
training/n_collected_episodes,729088,32.0
training/n_collected_episodes,733184,64.0
training/n_collected_episodes,737280,32.0
training/n_collected_episodes,741376,32.0
training/n_collected_episodes,745472,32.0
training/n_collected_episodes,749568,64.0
training/n_collected_episodes,753664,32.0
training/n_collected_episodes,757760,32.0
training/n_collected_episodes,761856,64.0
training/n_collected_episodes,765952,32.0
training/n_collected_episodes,770048,32.0
training/n_collected_episodes,774144,32.0
training/n_collected_episodes,778240,64.0
training/n_collected_episodes,782336,32.0
training/n_collected_episodes,786432,32.0
training/n_collected_episodes,790528,64.0
training/n_collected_episodes,794624,32.0
training/n_collected_episodes,798720,32.0
training/n_collected_episodes,802816,32.0
training/n_collected_episodes,806912,64.0
training/n_collected_episodes,811008,32.0
training/n_collected_episodes,815104,32.0
training/n_collected_episodes,819200,64.0
training/n_collected_episodes,823296,32.0
training/n_collected_episodes,827392,32.0
training/n_collected_episodes,831488,32.0
training/n_collected_episodes,835584,64.0
training/n_collected_episodes,839680,32.0
training/n_collected_episodes,843776,32.0
training/n_collected_episodes,847872,32.0
training/n_collected_episodes,851968,64.0
training/n_collected_episodes,856064,32.0
training/n_collected_episodes,860160,32.0
training/n_collected_episodes,864256,64.0
training/n_collected_episodes,868352,32.0
training/n_collected_episodes,872448,32.0
training/n_collected_episodes,876544,32.0
training/n_collected_episodes,880640,64.0
training/n_collected_episodes,884736,32.0
training/n_collected_episodes,888832,32.0
training/n_collected_episodes,892928,64.0
training/n_collected_episodes,897024,32.0
training/n_collected_episodes,901120,32.0
training/n_collected_episodes,905216,32.0
training/n_collected_episodes,909312,64.0
training/n_collected_episodes,913408,32.0
training/n_collected_episodes,917504,32.0
training/n_collected_episodes,921600,64.0
training/n_collected_episodes,925696,32.0
training/n_collected_episodes,929792,32.0
training/n_collected_episodes,933888,32.0
training/n_collected_episodes,937984,64.0
training/n_collected_episodes,942080,32.0
training/n_collected_episodes,946176,32.0
training/n_collected_episodes,950272,32.0
training/n_collected_episodes,954368,64.0
training/n_collected_episodes,958464,32.0
training/n_collected_episodes,962560,32.0
training/n_collected_episodes,966656,64.0
training/n_collected_episodes,970752,32.0
training/n_collected_episodes,974848,32.0
training/n_collected_episodes,978944,32.0
training/n_collected_episodes,983040,64.0
training/n_collected_episodes,987136,32.0
training/n_collected_episodes,991232,32.0
training/n_collected_episodes,995328,64.0
training/n_collected_episodes,999424,32.0
training/n_collected_episodes,1003520,32.0
training/n_collected_episodes,1007616,32.0
training/n_collected_episodes,1011712,64.0
training/n_collected_episodes,1015808,32.0
training/n_collected_episodes,1019904,32.0
training/n_collected_episodes,1024000,64.0
training/n_collected_episodes,1028096,32.0
training/n_collected_episodes,1032192,32.0
training/n_collected_episodes,1036288,32.0
training/n_collected_episodes,1040384,64.0
training/n_collected_episodes,1044480,32.0
training/n_collected_episodes,1048576,32.0
training/n_collected_episodes,1052672,32.0
training/n_collected_episodes,1056768,64.0
training/n_collected_episodes,1060864,32.0
training/n_collected_episodes,1064960,32.0
training/n_collected_episodes,1069056,64.0
training/n_collected_episodes,1073152,32.0
training/n_collected_episodes,1077248,32.0
training/n_collected_episodes,1081344,32.0
training/n_collected_episodes,1085440,64.0
training/n_collected_episodes,1089536,32.0
training/n_collected_episodes,1093632,32.0
training/n_collected_episodes,1097728,64.0
training/n_collected_episodes,1101824,32.0
training/n_collected_episodes,1105920,32.0
training/n_collected_episodes,1110016,32.0
training/n_collected_episodes,1114112,64.0
training/n_collected_episodes,1118208,32.0
training/n_collected_episodes,1122304,32.0
training/n_collected_episodes,1126400,64.0
training/n_collected_episodes,1130496,32.0
training/n_collected_episodes,1134592,32.0
training/n_collected_episodes,1138688,32.0
training/n_collected_episodes,1142784,64.0
training/n_collected_episodes,1146880,32.0
training/n_collected_episodes,1150976,32.0
training/n_collected_episodes,1155072,32.0
training/n_collected_episodes,1159168,64.0
training/n_collected_episodes,1163264,32.0
training/n_collected_episodes,1167360,32.0
training/n_collected_episodes,1171456,64.0
training/n_collected_episodes,1175552,32.0
training/n_collected_episodes,1179648,32.0
training/n_collected_episodes,1183744,32.0
training/n_collected_episodes,1187840,64.0
training/n_collected_episodes,1191936,32.0
training/n_collected_episodes,1196032,32.0
training/n_collected_episodes,1200128,64.0
training/n_collected_episodes,1204224,32.0
training/n_collected_episodes,1208320,32.0
training/n_collected_episodes,1212416,32.0
training/n_collected_episodes,1216512,64.0
training/n_collected_episodes,1220608,32.0
training/n_collected_episodes,1224704,32.0
training/n_collected_episodes,1228800,64.0
training/n_collected_episodes,1232896,32.0
training/n_collected_episodes,1236992,32.0
training/n_collected_episodes,1241088,32.0
training/n_collected_episodes,1245184,64.0
training/n_collected_episodes,1249280,32.0
training/n_collected_episodes,1253376,32.0
training/n_collected_episodes,1257472,32.0
training/n_collected_episodes,1261568,64.0
training/n_collected_episodes,1265664,32.0
training/n_collected_episodes,1269760,32.0
training/n_collected_episodes,1273856,64.0
training/n_collected_episodes,1277952,32.0
training/n_collected_episodes,1282048,32.0
training/n_collected_episodes,1286144,32.0
training/n_collected_episodes,1290240,64.0
training/n_collected_episodes,1294336,32.0
training/n_collected_episodes,1298432,32.0
training/n_collected_episodes,1302528,64.0
training/n_collected_episodes,1306624,32.0
training/n_collected_episodes,1310720,32.0
training/n_collected_episodes,1314816,32.0
training/n_collected_episodes,1318912,64.0
training/n_collected_episodes,1323008,32.0
training/n_collected_episodes,1327104,32.0
training/n_collected_episodes,1331200,64.0
training/n_collected_episodes,1335296,32.0
training/n_collected_episodes,1339392,32.0
training/n_collected_episodes,1343488,32.0
training/n_collected_episodes,1347584,64.0
training/n_collected_episodes,1351680,32.0
training/n_collected_episodes,1355776,32.0
training/n_collected_episodes,1359872,32.0
training/n_collected_episodes,1363968,64.0
training/n_collected_episodes,1368064,32.0
training/n_collected_episodes,1372160,32.0
training/n_collected_episodes,1376256,64.0
training/n_collected_episodes,1380352,32.0
training/n_collected_episodes,1384448,32.0
training/n_collected_episodes,1388544,32.0
training/n_collected_episodes,1392640,64.0
training/n_collected_episodes,1396736,32.0
training/n_collected_episodes,1400832,32.0
training/n_collected_episodes,1404928,64.0
training/n_collected_episodes,1409024,32.0
training/n_collected_episodes,1413120,32.0
training/n_collected_episodes,1417216,32.0
training/n_collected_episodes,1421312,64.0
training/n_collected_episodes,1425408,32.0
training/n_collected_episodes,1429504,32.0
training/n_collected_episodes,1433600,64.0
training/n_collected_episodes,1437696,32.0
training/n_collected_episodes,1441792,32.0
training/n_collected_episodes,1445888,32.0
training/n_collected_episodes,1449984,64.0
training/n_collected_episodes,1454080,32.0
training/n_collected_episodes,1458176,32.0
training/n_collected_episodes,1462272,32.0
training/n_collected_episodes,1466368,64.0
training/n_collected_episodes,1470464,32.0
training/n_collected_episodes,1474560,32.0
training/n_collected_episodes,1478656,64.0
training/n_collected_episodes,1482752,32.0
training/n_collected_episodes,1486848,32.0
training/n_collected_episodes,1490944,32.0
training/n_collected_episodes,1495040,64.0
training/n_collected_episodes,1499136,32.0
training/n_collected_episodes,1503232,32.0
training/n_collected_episodes,1507328,64.0
training/n_collected_episodes,1511424,32.0
training/n_collected_episodes,1515520,32.0
training/n_collected_episodes,1519616,32.0
training/n_collected_episodes,1523712,64.0
training/n_collected_episodes,1527808,32.0
training/n_collected_episodes,1531904,32.0
training/n_collected_episodes,1536000,64.0
training/n_collected_episodes,1540096,32.0
training/n_collected_episodes,1544192,32.0
training/n_collected_episodes,1548288,32.0
training/n_collected_episodes,1552384,64.0
training/n_collected_episodes,1556480,32.0
training/n_collected_episodes,1560576,32.0
training/n_collected_episodes,1564672,32.0
training/n_collected_episodes,1568768,64.0
training/n_collected_episodes,1572864,32.0
training/n_collected_episodes,1576960,32.0
training/n_collected_episodes,1581056,64.0
training/n_collected_episodes,1585152,32.0
training/n_collected_episodes,1589248,32.0
training/n_collected_episodes,1593344,32.0
training/n_collected_episodes,1597440,64.0
training/n_collected_episodes,1601536,32.0
training/n_collected_episodes,1605632,32.0
training/n_collected_episodes,1609728,64.0
training/n_collected_episodes,1613824,32.0
training/n_collected_episodes,1617920,32.0
training/n_collected_episodes,1622016,32.0
training/n_collected_episodes,1626112,64.0
training/n_collected_episodes,1630208,32.0
training/n_collected_episodes,1634304,32.0
training/n_collected_episodes,1638400,64.0
training/n_collected_episodes,1642496,32.0
training/n_collected_episodes,1646592,32.0
training/n_collected_episodes,1650688,32.0
training/n_collected_episodes,1654784,64.0
training/n_collected_episodes,1658880,32.0
training/n_collected_episodes,1662976,32.0
training/n_collected_episodes,1667072,32.0
training/n_collected_episodes,1671168,64.0
training/n_collected_episodes,1675264,32.0
training/n_collected_episodes,1679360,32.0
training/n_collected_episodes,1683456,64.0
training/n_collected_episodes,1687552,32.0
training/n_collected_episodes,1691648,32.0
training/n_collected_episodes,1695744,32.0
training/n_collected_episodes,1699840,64.0
training/n_collected_episodes,1703936,32.0
training/n_collected_episodes,1708032,32.0
training/n_collected_episodes,1712128,64.0
